symbol,window,validation_start,training_start,training_end,selection_status,selection_reason,selected_profile_id,candidate_profile_id,selected,strategy_params,eligible,total_return_pct,max_drawdown_pct,total_trades,average_capital_utilization_pct
2330.TW,6,2020-01-06,2017-12-08,2020-01-03,selected,highest_positive_training_return_within_risk_guardrails,balanced,high_participation,False,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",False,3.77,18.53,8.0,27.81
2330.TW,7,2021-01-05,2018-12-06,2021-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,legacy,False,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",True,13.21,2.9,9.0,12.38
2330.TW,7,2021-01-05,2018-12-06,2021-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",True,24.61,4.92,9.0,21.01
2330.TW,7,2021-01-05,2018-12-06,2021-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",True,34.47,7.1,9.0,28.58
2330.TW,7,2021-01-05,2018-12-06,2021-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,high_participation,True,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",True,45.46,9.31,9.0,36.64
2330.TW,8,2022-01-05,2019-12-12,2022-01-04,selected,highest_positive_training_return_within_risk_guardrails,balanced,legacy,False,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",True,4.31,8.03,10.0,10.09
2330.TW,8,2022-01-05,2019-12-12,2022-01-04,selected,highest_positive_training_return_within_risk_guardrails,balanced,balanced,True,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",True,9.03,11.69,10.0,16.31
2330.TW,8,2022-01-05,2019-12-12,2022-01-04,selected,highest_positive_training_return_within_risk_guardrails,balanced,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",False,14.23,14.31,10.0,22.01
2330.TW,8,2022-01-05,2019-12-12,2022-01-04,selected,highest_positive_training_return_within_risk_guardrails,balanced,high_participation,False,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",False,18.5,18.01,10.0,28.0
2330.TW,9,2023-01-05,2020-12-15,2023-01-04,selected,highest_positive_training_return_within_risk_guardrails,balanced,legacy,False,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",False,-0.24,7.73,5.0,4.49
2330.TW,9,2023-01-05,2020-12-15,2023-01-04,selected,highest_positive_training_return_within_risk_guardrails,balanced,balanced,True,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",True,0.26,11.69,5.0,7.48
2330.TW,9,2023-01-05,2020-12-15,2023-01-04,selected,highest_positive_training_return_within_risk_guardrails,balanced,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",False,1.82,14.75,5.0,10.02
2330.TW,9,2023-01-05,2020-12-15,2023-01-04,selected,highest_positive_training_return_within_risk_guardrails,balanced,high_participation,False,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",False,3.07,17.73,5.0,12.52
2330.TW,10,2024-01-05,2021-12-09,2024-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,legacy,True,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",False,-0.4,2.6,6.0,3.76
2330.TW,10,2024-01-05,2021-12-09,2024-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",False,-0.88,4.99,6.0,7.33
2330.TW,10,2024-01-05,2021-12-09,2024-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",False,-1.33,6.99,6.0,10.35
2330.TW,10,2024-01-05,2021-12-09,2024-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,high_participation,False,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",False,-1.53,9.28,6.0,13.88
2330.TW,11,2025-01-06,2022-12-02,2025-01-03,selected,highest_positive_training_return_within_risk_guardrails,high_participation,legacy,False,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",True,5.16,3.92,10.0,8.69
2330.TW,11,2025-01-06,2022-12-02,2025-01-03,selected,highest_positive_training_return_within_risk_guardrails,high_participation,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",True,9.07,6.32,10.0,15.3
2330.TW,11,2025-01-06,2022-12-02,2025-01-03,selected,highest_positive_training_return_within_risk_guardrails,high_participation,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",True,14.41,8.05,10.0,22.48
2330.TW,11,2025-01-06,2022-12-02,2025-01-03,selected,highest_positive_training_return_within_risk_guardrails,high_participation,high_participation,True,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",True,18.63,9.66,10.0,29.0
2330.TW,12,2026-01-05,2023-12-05,2026-01-02,selected,highest_positive_training_return_within_risk_guardrails,high_participation,legacy,False,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",True,9.89,3.89,10.0,11.35
2330.TW,12,2026-01-05,2023-12-05,2026-01-02,selected,highest_positive_training_return_within_risk_guardrails,high_participation,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",True,18.99,6.22,10.0,18.81
2330.TW,12,2026-01-05,2023-12-05,2026-01-02,selected,highest_positive_training_return_within_risk_guardrails,high_participation,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",True,30.65,7.87,10.0,27.88
2330.TW,12,2026-01-05,2023-12-05,2026-01-02,selected,highest_positive_training_return_within_risk_guardrails,high_participation,high_participation,True,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",True,41.65,10.34,10.0,36.57
